X,Y,OBJECTID_1,UniqueID,ProjectName,AwardDateYearFunded,City,SiteAddress,County,ParcelTaxID,Latitude,Longitude,FundingSource,TotalBrownfieldIncentives,F381ApprovedAmount,GrantAwardAmount,LoanAwardAmount,WaterfrontAwardAmount,BrownfieldSiteAssessment,StateFundedCleanupAmountSpent,Acreage,DevelopmentType
-84.562422,42.7352320000001,653,2200807031,Ottawa Block Redevelopment,2008/07/24 00:00:00+00,Lansing,810 W. Ottawa and 221 N. Sycamore,Ingham,"33-01-01-17-279-002, 33-01-01-16-155-072, 33-01-01-16-155-012",42.735232,-84.562422,381,728525,"$728,525 ",,,0,,0,5.87,<null> 
-85.8103839999999,42.932532,654,2201709866,Ottawa County Site Assessment - Georgetown Twp,2017/09/11 00:00:00+00,Jenison,9301-8900 12th Ave and 1025-805 Taylor Street,Ottawa,70-14-02-100-004,42.932532,-85.810384,BRG,24850,,"$24,850 ",,,,,231,Park/Recreational
-83.454819,43.194689,655,220190342,Otter Lake Industrial,2019/07/16 00:00:00+00,Otter Lake,Washburn Road,Lapeer,44-013-018-010-19,43.194689,-83.454819,RMG,115000,,"$115,000 ",,,,,49.28,Preparation for Redevelopment
-84.173582,42.998427,656,2201503002,Owosso Armory Redevelopment,2015/03/03 00:00:00+00,Owosso,201 & 215 N. Water Street,Shiawassee,"050-470-000-002-00; 050-470-038-001-00",42.998427,-84.173582,381,36355,"$36,355 ",,,0,,0,0.7,B-3 Business District
-84.158082,42.997487,657,2201603003,Owosso Qdoba and Retail,2016/03/20 00:00:00+00,Owosso,911 E. Main St.,Shiawassee,<null> ,42.997487,-84.158082,"BRG, BRL",541963,,"$249,000 ","$292,963 ",0,,0,0.68,Commercial
-84.158082,42.997487,658,2201603002,Owosso Qdoba and Retail,2016/03/03 00:00:00+00,Owosso,910 E. Main St.,Shiawassee,<null> ,42.997487,-84.158082,381,325667,"$325,667 ",,,0,,0,0.68,Commercial
-83.4692709999999,45.0818640000001,659,2200010047,Oxbow Park,2000/10/11 00:00:00+00,Alpena,Village Blvd at Pinecrest St,Alpena,<null> ,45.081864,-83.469271,<null> ,0,,,,0,Yes,0,40,Park expansion
-83.028247,42.3793830000001,660,2199605009,Packard Plant Complex,1996/05/17 00:00:00+00,Detroit,E. Grand Blvd. & Concord,Wayne,<null> ,42.379383,-83.028247,<null> ,0,,,,0,Yes,0,80,Unknown
-83.723452,42.249898,661,2201205006,Packard Square,2012/05/09 00:00:00+00,Ann Arbor,2502-2568 Packard St. Ann Arbor,WASHTENAW,09-12-04-403-010,42.249898,-83.723452,BRG,1000000,,"$1,000,000 ",,0,,0,6.57,Commercial/Mixed Use
-83.723452,42.249898,662,2201312026,Packard Square Redevelopment Project,2013/12/20 00:00:00+00,Ann Arbor,2502-2568 Packard Street,Washtenaw,09-12-04-403-010,42.249898,-83.723452,381,25680,"$25,680 ",,,0,,0,6.57,"Mixed use, commercial-residential"
-84.359475,42.2356040000001,663,2199410023,"Page-Leoni, Jackson",1994/10/18 00:00:00+00,Jackson,3363 Speedway Dr,JACKSON,<null> ,42.235604,-84.359475,SAF,58250,,"$58,250 ",,0,,0,44.2,No Development
-85.579167,42.2697220000001,664,2199607013,Panelyte,1996/07/15 00:00:00+00,Kalamazoo,SE corner Alcott/P.C. RR,Kalamazoo,<null> ,42.269722,-85.579167,<null> ,0,,,,0,Yes,0,22.47,Unknown
-85.422586,41.8026810000001,665,2200204007,"Paramount/Berridge, Sturgis",2002/04/23 00:00:00+00,Sturgis,"303 St. Joseph, and 300 Jacob St (41.801782, -85.424402)",SAINT JOSEPH,<null> ,41.802681,-85.422586,BRG,509450,,"$509,450 ",,0,,0,0,Residential/Commercial
-84.351667,41.852222,666,2199803004,ParDon Mfg.,1998/03/08 00:00:00+00,Hudson,100 block of  Mechanic St.,Lenawee,<null> ,41.852222,-84.351667,<null> ,0,,,,0,Yes,0,24.5,<null> 
-85.617159,44.7635220000001,667,2200402001,Park Street Redevelopment,2004/02/11 00:00:00+00,Traverse City,SE Park and Front Streets,Grand Traverse,"28-51-794-122-00, 28-51-794-123-00, 28-51-794-124-00",44.763522,-85.617159,381,187607,"$187,607 ",,,0,,0,2.14,C-4 Commercial
-85.618618,44.7643340000001,668,2199904007,Park Street Redevelopment (Gr. Traverse Co.),1999/04/15 00:00:00+00,Traverse City,101 N. Park St.,GRAND TRAVERSE,"28-51-794-122-02,28-51-794-135-10,28-51-795-135-01,28-51-794-122-10",44.764334,-85.618618,SRG,661800,,"$661,800 ",,0,,0,0,Commercial
-85.8816209999999,42.218711,669,2201704846,Paw Paw Dollar General,2017/04/28 00:00:00+00,Paw Paw,711 East Michigan Avenue,Van Buren,80-47-257-001-00,42.218711,-85.881621,381,201675,"$201,675.00 ",,,,,,1.2,
-85.8816209999999,42.218711,670,2201705860,Paw Paw Laundry,2017/05/30 00:00:00+00,Paw Paw,711 East Michigan Avenue,Van Buren,80-47-257-001-00,42.218711,-85.881621,BRL,179425,,,"$179,425.00 ",,,,1.2,Commercial
-84.03811,41.8989800000001,671,2200408027,Pearl Street Redevelopment,2004/08/31 00:00:00+00,Adrian,"101 - 107,109 - 111,113,135,143, 153,155,159E. Maumee Street,113,117 N. Winter Street,138 S. Winter Street,224,228, 236,250 W. Church Street, 211,247, Pearl Street",LENAWEE,"XA0-100-0169-00,XA0-100-0168-00,XA0-100-0167-00,XA0-000-0067-00,XA0-255-2008-00,XA0-385-0002-02,XA0-385-0015-00,XA0-385-0016-00,XA0-385-0019-00,XA0-385-0020-02,XA0-385-0029-00,XA0-000-0030-01,XA0-000-0031-00,XA0-000-0032-00,XA0-000-0033-00,XA0-000-0126-00,XA0-385-0025-00",41.89898,-84.03811,SAF,100000,,"$100,000 ",,0,,0,5.6,Commercial
-84.115825,43.1966170000001,672,2200008044,Peet Packing,2000/08/07 00:00:00+00,Chesaning,15403 S. Sharon Rd.,Saginaw,<null> ,43.196617,-84.115825,<null> ,0,,,,0,Yes,0,23.64,Small Industrial
-87.502549,46.515742,673,2200105025,Pellestar Limited,2001/05/07 00:00:00+00,Negaunee Twp.,County Rd 492 and Research Dr,Marquette,<null> ,46.515742,-87.502549,<null> ,0,,,,0,Yes,0,18,Recycling business
-84.7833459999999,45.570072,674,2201808012,Pellston Former Gas/Skis Party Store,2018/08/31 00:00:00+00,Pellston,1302 US 31,Emmet,10-10-27-300-016,45.570072,-84.783346,RPF,76200,,"$76,200 ",,,,,1.87,Party Store
-83.623056,42.2553100000001,675,2200407009,Peninsular Park Residential Project,2004/07/15 00:00:00+00,Ypsilanti,1000 Huron River Drive,Washtenaw,"11-11-04-270-020, 11-11-04-270-021, 11-11-05-100-012",42.25531,-83.623056,381,537000,"$537,000 ",,,0,,0,7.84,Residential/commercial
-86.436944,43.9475,676,2201505008,Pere Marquette Lake Bayou,2015/05/12 00:00:00+00,Ludington,E. Water St. & S. Madison St.,Mason,<null> ,43.9475,-86.436944,<null> ,0,,,,0,Yes,0,0.04,Recreational
-86.440524,43.9460480000001,677,2200607022,Pere Pointe Village,2006/07/28 00:00:00+00,Ludington,1000 S. Washington Street,Mason,53-051-460-083-00,43.946048,-86.440524,381,15000,"$15,000 ",,,0,,0,10.92,Waterfront Planned Unit Development
-84.958044,45.374538,678,2200608025,Petoskey Pointe Project,2006/08/22 00:00:00+00,Petoskey,NW Corner of Mitchell & Petoskey Streets (11 parcels),Emmet,"52-19-06-227-005, 52-19-06-227-006, 52-19-06-227-007, 52-19-06-227-009, 52-19-06-227-010, 52-19-06-227-011, 52-19-06-227-014, 52-19-06-228-001, 52-19-06-228-003, 52-19-06-229-102, 52-19-06-229-104",45.374538,-84.958044,381,25296,"$25,296 ",,,0,,0,0,Planned Unit Development
-87.019448,45.8386370000001,679,2200807023,Phase 1 Harbor Point Project,2008/07/07 00:00:00+00,Gladstone,"Van Cleve Park, Lakeshore Dr.",DELTA,<null> ,45.838637,-87.019448,WRG,75000,,,,75000,,0,2.5,Park/Recreational
-86.256973,43.2356570000001,680,2201808013,Pigeon Hill Brewing,2018/08/07 00:00:00+00,Muskegon ,895 4th Street,Muskegon,62-24-205-567-0002-20,43.235657,-86.256973,381,83650,"$83,650 ",,,,,,1.7,Brewery
-85.4128449999999,46.6474870000001,681,220190341,Pike Store Site Assessment,2019/07/16 00:00:00+00,Newberry,9495 County Road 414,Luce,003-013-015-0700,46.647487,-85.412845,RPF,40000,,"$40,000 ",,,,,6.3,Gas Station
-83.963475,43.854564,682,2199805031,Pinconning Downtown,1998/05/06 00:00:00+00,Pinconning,<null> ,Bay,<null> ,43.854564,-83.963475,RRL,278875,,,"$278,875 ",0,,0,0,Commercial
-83.69649,43.0246900000001,683,2200204008,Pink Warehouse,2002/04/23 00:00:00+00,Flint,1005 Root St.,Genesee,<null> ,43.02469,-83.69649,<null> ,0,,,,0,Yes,0,1.38,University Park/Res.
-83.066679,42.3683980000001,684,2200906015,Piquette Square,2009/06/12 00:00:00+00,Detroit,285 Piquette,WAYNE,Ward01/Item 001799,42.368398,-83.066679,BRG,480000,,"$480,000 ",,0,,0,3.5,Residential/Commercial
-84.3958019999999,42.2428360000001,685,2199712031,"Pittsburgh Forge, Jackson",1997/12/30 00:00:00+00,Jackson,919 Amur St,JACKSON,<null> ,42.242836,-84.395802,SAF,30000,,"$30,000 ",,0,,0,2,Industrial
-85.644396,42.4450900000001,686,2201007008,Plainwell Paper Mill,2010/07/15 00:00:00+00,Plainwell,141 N Main St,ALLEGAN,03-55-030-076-00,42.44509,-85.644396,"BRG,SRG",1300000,,"$1,300,000 ",,0,,0,36,Commercial
-83.432719,42.3734210000001,687,2200211028,Plymouth Commerce Park,2002/11/13 00:00:00+00,Plymouth Township,Plymouth Road between Eckles and Premier Center Ct,Wayne,<null> ,42.373421,-83.432719,381,108601,"$108,601 ",,,0,,0,0,Industrial
-83.446944,42.371944,688,2199908036,Plymouth-Haggerty Dump,1999/08/09 00:00:00+00,Plymouth,W side of Haggerty S of Plymouth,Wayne,<null> ,42.371944,-83.446944,<null> ,0,,,,0,Yes,0,10,Park Expansion
-82.959954,44.067778,689,2200309025,Point Aux Barques Lighthouse,2003/09/29 00:00:00+00,Huron County,Pointe Aux Barques Township,HURON,<null> ,44.067778,-82.959954,WRG,70000,,"$70,000 ",,0,,0,0,Not Required
-83.3008819999999,42.6284650000001,690,2199410024,Pontiac City Multiple Parcels,1994/10/18 00:00:00+00,Pontiac,"120-152 Bagley, 40 Walnut, 135, 150-160 Branch, 631 Oakland, 1130 University, 401-403 Saginaw, 230,287 Wessen",OAKLAND,<null> ,42.628465,-83.300882,SAF,326000,,"$326,000 ",,0,,0,0,Commercial/Residential
-83.29017,42.64079,691,2201705849,Pontiac East Gateway,2017/05/25 00:00:00+00,Pontiac,65 East University Drive,Oakland,14-29-428-002,42.64079,-83.29017,381,617355,"$617,355.00 ",,,,,,3.66,
-83.2920799999999,42.6369700000001,692,2200010048,Pontiac Lot 9,2000/10/12 00:00:00+00,Pontiac,8 North Saginaw St,OAKLAND,<null> ,42.63697,-83.29208,BRG,762600,,"$762,600 ",,0,,0,7,Commercial/Residential
-83.041487,42.327341,693,2200004017,Port of Detroit Public Dock and Passenger Terminal,2000/04/13 00:00:00+00,Detroit,130 Atwater St,WAYNE,<null> ,42.327341,-83.041487,WRG,3000000,,,,3000000,,0,0,Commercial
-83.362285,41.8981360000001,694,2201512030,Port of Monroe Marine Termial,2015/12/23 00:00:00+00,Monroe,12 Port Avenue,Monroe,<null> ,41.898136,-83.362285,BRG,602550,,"$602,550 ",,0,,0,0,Industrial
-83.3701589999999,41.8956440000001,695,2200510024,"Port Transfer, LLC (Port of Monroe Landfill)",2005/10/11 00:00:00+00,Monroe,111 Borchert Park Drive,Monroe,<null> ,41.895644,-83.370159,381,1311078,"$1,311,078 ",,,0,,0,18.4,Industrial
-85.6323859999999,41.944717,696,2199910040,Portage Metals ,1999/10/01 00:00:00+00,Three Rivers,119 Water St.,St. Joseph,<null> ,41.944717,-85.632386,<null> ,0,,,,0,Yes,0,0.45,Post office
-85.591065,42.199848,697,2199809023,"Portage Steel, Portage",1998/09/17 00:00:00+00,Portage, 201 West Centre Ave,KALAMAZOO,<null> ,42.199848,-85.591065,SRG,300000,,"$300,000 ",,0,,0,9,Commercial
-84.901923,42.8713540000001,698,2200004018,Portland Waterfront,2000/04/13 00:00:00+00,Portland,between Rivers Edge Ln and Divine Hwy,IONIA,<null> ,42.871354,-84.901923,WRG,359100,,,,359100,,0,0,Residential
-84.3612219999999,46.5000630000001,699,2200605015,Premium Oil Bulk Plant,2006/05/17 00:00:00+00,Sault Ste. Marie,611 W. Ridge Street,Chippewa,17-051-004-003-00,46.500063,-84.361222,381,179064,"$179,064 ",,,0,,0,2,Commercial
-82.484158,42.7905230000001,700,2200211032,Preserve at Boulder Pond,2002/11/21 00:00:00+00,East China Township,West side of South River Road (M-29) north of Puttygut Road,Saint Clair,"74-18-007-1007-300, 74-18-007-1007-600-12, 74-18-007-1007-575-11, 74-18-007-1007-550-10, 74-18-007-1007-525-9, 74-18-007-1007-500-8, 74-18-007-1007-475-7, 74-18-007-1007-450-6, 74-18-007-1007-375-3, 74-18-007-1007-350-2, 74-18-007-1007-325-1",42.790523,-82.484158,381,617289,"$617,289 ",,,0,,0,93.25,Residential
-83.492204,45.3565180000001,701,2200309026,Presque Isle Light Station,2003/09/29 00:00:00+00,Presque Isle Township,4500 E Grand Lake Rd,PRESQUE ISLE,<null> ,45.356518,-83.492204,WRG,91500,,,,91500,,0,0,Park/Recreational
-83.4922099999999,45.3565160000001,702,2200103011,Presque Isle Light Station,2001/03/23 00:00:00+00,Presque Isle Township,North Point,PRESQUE ISLE,<null> ,45.356516,-83.49221,WRG,246123,,,,246123,,0,0,Not Required
-84.5192939999999,42.733329,703,2201812870,Provident Place,2017/12/19 00:00:00+00,Lansing,2224 & 2216 E Michigan Ave,Ingham,33-01-01-14-304-391 & 33-01-01-14-304-401,42.733329,-84.519294,"RRL, BRG",1537200,"$537,200.00 ","$500,000 ","$500,000.00 ",,,,0.46,Mixed Use
-84.652367,44.298229,704,2201806007,Prudenville Site Assesment,2018/06/18 00:00:00+00,Prudenville,777-803 Houghton Lake Drive ,Roscommon,72-003-015-013-0060,44.298229,-84.652367,"RPF,",42700,,"$42,700 ",,,,,0.64,Community Wi-Fi Park
-83.0294689999999,42.340401,705,2201806005,Pullman Parc,2018/06/15 00:00:00+00,Detroit,1100 Saint Aubin,Wayne,9.004424,42.340401,-83.029469,Supplemental ,1000000,,"$1,000,000 ",,,,,4.8,Housing
-83.051709,42.352428,706,2201111023,Queen Lillian Medical Office Building (Detroit Medical Center),2011/11/23 00:00:00+00,Detroit,3901 Chrysler Freeway Service Drive (701 Mack Avenue),Wayne,0300900-1200,42.352428,-83.051709,381,33750,"$33,750 ",,,0,,0,2.7,PD (Planned Development District)
-88.5775,47.133611,707,2200705013,Quincy Roundhouse,2007/05/04 00:00:00+00,Hancock,49750 US-41,Houghton,<null> ,47.133611,-88.5775,<null> ,0,,,,0,Yes,0,40,Recreational Park
-84.3824499999999,46.4862400000001,708,2200610032,"R&B Electronics, Sault Industrial Park Lot 13",2006/10/13 00:00:00+00,Sault Saint Marie,1520 Industrial Park Dr.,CHIPPEWA,"051-884-013-00,051-925-276-00,051-991-006-00,051-992-006-00",46.48624,-84.38245,BRG,155000,,"$155,000 ",,0,,0,4.76,Industrial
-84.5498249999999,42.747016,709,2199908034,Race Street Waterfront Redevelopment,1999/08/05 00:00:00+00,Lansing,212 E Grand River Ave,INGHAM,<null> ,42.747016,-84.549825,WRG,667500,,,,667500,,0,0,Commercial
-90.17033,46.45599,710,2199410025,Railroad Corridor,1994/10/18 00:00:00+00,Ironwood,between Lowell and Curry St,GOGEBIC,<null> ,46.45599,-90.17033,SAF,183000,,"$183,000 ",,0,,0,0,Commercial
-85.656111,44.963333,711,2200707020,Ralph Herman Farm,2007/07/02 00:00:00+00,Suttons Bay,Herman Rd. at Center Hwy.,Leelanau,<null> ,44.963333,-85.656111,<null> ,0,,,,0,Yes,0,81,Recreational Park
-85.936006,43.1893710000001,712,2201303005,Ravenna Dollar General,2013/03/14 00:00:00+00,Ravenna,3524 Main Street,Muskegon,61-43-725-006-0004-00,43.189371,-85.936006,381,91650,"$91,650 ",,,0,,0,9.26,commercial
-85.936006,43.1893710000001,713,2201303004,Ravenna Dollar General,2013/03/14 00:00:00+00,Village of Ravenna,3524 Main Street,MUSKEGON,61-43-725-006-0004-00,43.189371,-85.936006,"SRG,BRL",149250,,"$74,625 ","$74,625 ",0,,0,9.26,Commercial
-86.2863809999999,43.2046480000001,714,2199809024,RDH Development Property (frmr Chevron Terminal),1998/09/30 00:00:00+00,Norton Shores,1781 West Sherman Boulevard,Muskegon,17-02-200-15,43.204648,-86.286381,381,3905,"$3,905 ",,,0,,0,19,Planned Unit Development
-85.208795,42.3235010000001,715,2201412040,"ReConserve of Michigan, Inc.",2014/12/22 00:00:00+00,Battle Creek,"170 Angell Street, 200 Grand Trunk Avenue",Calhoun,"0052-00-014-0, 0052-00-017-0, 0052-00-019-0, -020-0",42.323501,-85.208795,381,1325375,"$1,325,375 ",,,0,,0,11.2,Industrial
-83.043333,42.3658330000001,716,2201411035,Recovery Park - Detroit,2014/11/05 00:00:00+00,Detroit,Dubois St. between Ferry & Forest Aves.,Wayne,<null> ,42.365833,-83.043333,<null> ,0,,,,0,Yes,0,9,Commercial
-85.628304,44.764865,717,2200002003,Red Mill Park Development (Traverse City),2000/02/29 00:00:00+00,Traverse City,105 Hall St.,GRAND TRAVERSE,<null> ,44.764865,-85.628304,SRG,208668,,"$208,668 ",,0,,0,3.5,Commercial
-82.9967779999999,42.549558,718,2200005032,Red Run Baumgartner,2000/05/19 00:00:00+00,Sterling Heights,15 Mile South of Baumgartner Park,Macomb,<null> ,42.549558,-82.996778,<null> ,0,,,,0,Yes,0,30,Park Expansion
-83.1459639999999,42.255678,719,2201806002,Renassisance Estates,2018/06/14 00:00:00+00,Ecorse,266 Hyacinthe,Wayne,34-005-99-0003-000,42.255678,-83.145964,Supplemental ,1000000,,"$1,000,000 ",,,,,16.76,Housing
-84.346465,46.50192,720,2200807024,"Restoration of Historic Weather Bureau Bldg., Soo Locks Park",2008/07/07 00:00:00+00,Sault St. Marie,390 W. Portage Ave.,CHIPPEWA,<null> ,46.50192,-84.346465,WRG,100000,,,,100000,,0,0,Park/Recreational
-83.6602779999999,43.070278,721,2199906021,Retention Basin,1999/06/08 00:00:00+00,Flint,Webster Rd. S of Carpenter,Genesee,<null> ,43.070278,-83.660278,<null> ,0,,,,0,Yes,0,118,Industrial Park
-83.94476,41.998743,722,2201706848,Revival Commons,2017/06/09 00:00:00+00,Tecumseh,100 East Patterson Street,Lenawee,,41.998743,-83.94476,381,27419721,"$27,419,721.00 ",,,,,,,
-85.4673289999999,43.396802,723,2201806006,"Reynolds Twp, Montcalm Co. Storage SAG",2018/06/18 00:00:00+00,Reynolds Twp,"215 East Edgerton Street, Howard City",Montcalm,017-033-028-00,43.396802,-85.467329,SAG,45000,,"$45,000 ",,,,,18.74,Township Storage
-83.93011,43.4467300000001,724,2200610033,Rifkin Metal,2006/10/13 00:00:00+00,Saginaw,"North Washington Ave, Saginaw, MI",SAGINAW,"01-0549-00000, 01-0624-00000, 01-0550-00000, 01-0550-00200, 01-0550-00100, 01-0622-00000, 01-0621-00000, 01-0585-00000, 01-0935-00000",43.44673,-83.93011,BRG,1254261,,"$1,254,261 ",,0,,0,10.26,Industrial
-83.93011,43.4467300000001,725,2200901001,Rifkin Scrap Iron & Metal Co.,2009/01/07 00:00:00+00,Saginaw,"835, 1009-1015, 1111-1117 & 1227 N. Washington",Saginaw,"01-0549-00000, 01-0624-00000, 01-0550-00000, 01-0550-00200, 01-0550-00100, 01-0622-00000, 01-0621-00000, 01-0585-00000, 01-0935-00000",43.44673,-83.93011,381,1777600,"$1,777,600 ",,,0,,0,0,M-2 (General Industrial)
-88.561943,47.1262110000001,726,2200205012,Ripley Trail – Former RR,2002/05/20 00:00:00+00,Ripley,Former Soo Line RR through Ripley,Houghton,<null> ,47.126211,-88.561943,<null> ,0,,,,0,Yes,0,12,Walking Trail
-83.3383909999999,44.4195100000001,727,2200807025,River Bank Park Enhancements,2008/07/07 00:00:00+00,Oscoda,W River Road,IOSCO,<null> ,44.41951,-83.338391,WRG,55350,,,,55350,,0,8.73,Commercial
-85.757778,45.0205560000001,728,2200704009,River Office,2007/04/18 00:00:00+00,Leland,112 S. Chandler St.,Leelanau,<null> ,45.020556,-85.757778,<null> ,0,,,,0,Yes,0,0.35,Residential
-83.37904,41.9142900000001,729,2200408028,River Raisin Battlefield,2004/08/31 00:00:00+00,Monroe,SE Corner of East Elm Avenue & North Dixie Highway,MONROE,"59-01904-001-BR-11; 59-01904-002-BR-11; 59-01904-003-BR-11",41.91429,-83.37904,"BRG,BRL",2000000,,"$1,000,000 ","$1,000,000 ",0,,0,30,Government/Non Profit/Park/Recreational
-83.37904,41.9142900000001,730,2200708022,"River Raisin Battlefield (Pump House, East-West Buildings, Mills 3, 4, and 5)",2007/08/20 00:00:00+00,Monroe,SE Corner of E. Elm Avenue & N. Dixie Highway,Monroe,"59-01904-001-BR-11; 59-01904-002-BR-11; 59-01904-003-BR-11",41.91429,-83.37904,381,1841785,"$1,841,785 ",,,0,,0,35.31,Commercial
-85.572796,42.327617,731,2201102021,"River Reach Partners, LLC (former Crown Vantage)",2011/02/08 00:00:00+00,Parchment,100 Island Avenue,Kalamazoo,"3906-03-426-030,3906-03-226-031,3906-03-290-045,3906-03-290-085,3906-03-476-020,3906-03-476-040",42.327617,-85.572796,381,1975020,"$1,975,020 ",,,0,,0,0,Planned Unit Development
-83.9054379999999,43.4138060000001,732,2200102004,River Street LLC Holland Road,2001/02/21 00:00:00+00,Buena Vista Twp.,3010 Holland Road,Saginaw,10-12-5-29-4023-000,43.413806,-83.905438,381,12034,"$12,034 ",,,0,,0,0,Industrial
-83.89220706,43.6078738200001,733,220190332,Riverbend West ,2019/08/19 00:00:00+00,Bay City,480 Marquette Avenue,Bay,160-021-126-002-00,43.60787382,-83.89220706,RMG,75000,,"$75,000 ",,,,,8.57,Natural Area
-86.468375,42.1114490000001,734,2200807026,Riverfront Fisherman's Park,2008/07/07 00:00:00+00,Benton Harbor,River Street,BERRIEN,<null> ,42.111449,-86.468375,WRG,85950,,,,85950,,0,2.24,Park/Recreational
-83.9708219999999,43.404123,735,2199410027,Riverfront Park DNR Saginaw Landfill-SMI RACER,2018/08/09 00:00:00+00,Saginaw,77 West Center Street,Saginaw,exempt,43.404123,-83.970822,"BRG, RMG",75000,,"$75,000 ",,,,,332,DNR park
-84.550419,42.7478740000001,736,2200004019,"Riverfront Place Waterfront Development, Lansing",2000/04/13 00:00:00+00,Lansing,From Grand River Bridge to Dodge River Drive,INGHAM,<null> ,42.747874,-84.550419,WRG,483340,,,,483340,,0,0,Commercial
-85.570947,42.324574,737,2200812039,Riverreach Development-Former Crown Vantage Plant,2008/12/18 00:00:00+00,Parchment,100 Island Avenue,KALAMAZOO,"3906-03-426-030,3906-03-226-031,3906-03-290-045,3906-03-290-085,3906-03-476-020,3906-03-476-040",42.324574,-85.570947,"BRL,SRG",2000000,,"$1,000,000 ","$1,000,000 ",0,,0,80,Residential/Commercial
-85.617627,44.759668,738,2200107034,River's Edge Development,2001/07/12 00:00:00+00,Traverse City,129 Lake Street & 303 E. Eighth Street,Grand Traverse,<null> ,44.759668,-85.617627,381,302292,"$302,292 ",,,0,,0,7.85,D-1 Mixed Use Development Zone
-83.433661,45.0642970000001,739,2200709028,"Rivers Edge-Alpena, LLC Development Project",2007/09/26 00:00:00+00,Alpena,201 N. Third Street,Alpena,04-093-637-000-240-00,45.064297,-83.433661,381,77625,"$77,625 ",,,0,,0,1.91,Planned Unit Development
-83.398403,41.9171020000001,740,2199801001,Rivertown Project,1998/01/07 00:00:00+00,Monroe,Northwest Corner of West Front & South Monroe Streets,Monroe,<null> ,41.917102,-83.398403,381,59050,"$59,050 ",,,0,,0,0,Central Business District
-85.626389,44.7630560000001,741,2201205011,Riverview Terrace,2012/05/23 00:00:00+00,Traverse City,150 Pine St.,Grand Traverse,<null> ,44.763056,-85.626389,<null> ,0,,,,0,Yes,0,1.71,Residential
